orig_spec_file_name,feh_liu,error_feh_liu,feh_rrlfe,error_feh_rrlfe
spec-58550-HD153842N313306M02_sp15-239.dat,-1.699,0.111,-1.7279987915746329,0.0100679955647017
spec-57155-HD153842N313306M01_sp15-239.dat,-1.699,0.111,-0.8196814893592721,0.0111232900798371
spec-57811-HD160042N313405M02_sp15-194.dat,-1.565,0.085,-1.80219783559144,0.0100657329187063
spec-57135-HD160042N313405M01_sp15-180.dat,-1.565,0.085,0.1131883463629537,0.0152091526710807
spec-57094-HD152148N325601B01_sp05-172.dat,-2.036,0.077,-2.0632945141972674,0.0109863474122594
spec-58550-HD153842N313306M02_sp15-059.dat,-1.984,0.115,-1.856823247449052,0.010465004221488
spec-57155-HD153842N313306M01_sp15-068.dat,-1.984,0.115,-1.539297470525962,0.0101521068255879
spec-57134-HD152148N325601M01_sp06-128.dat,-2.868,0.152,-1.8381572226546925,0.0100987058732782
spec-57155-HD153842N313306M01_sp11-072.dat,-2.065,0.124,-1.169811038030052,0.0109805364313903
spec-57134-HD152148N325601M01_sp04-212.dat,-2.035,0.117,-1.7294765288972649,0.0113177441191757
spec-57169-HD152148N325601V01_sp13-041.dat,-0.8,0.152,-0.4653278731310793,0.0118669178006355
spec-56680-HD150818N334223V01_sp09-183.dat,-2.133,0.076,-2.0574466284502253,0.0115927450490473
spec-57072-HD151157N364516V01_sp01-217.dat,-1.85,0.076,-1.895261366080205,0.0121047795179935
spec-58165-HD150818N334223V02_sp09-165.dat,-1.85,0.076,-1.9102123826598496,0.0110852822129307
spec-56680-HD150818N334223V01_sp09-165.dat,-1.85,0.076,-1.9382309672827471,0.0113203770363754
spec-57094-HD152148N325601B01_sp11-014.dat,-1.533,0.076,-1.758788236629473,0.0104147472780987
spec-58165-HD150818N334223V02_sp12-120.dat,-2.0,0.076,-2.402333703126351,0.0144163967480591
spec-57072-HD151157N364516V01_sp07-017.dat,-2.0,0.076,-1320.001093339772,-999.0
spec-56444-HD151157N364516B01_sp07-017.dat,-2.0,0.076,-2.293746669280085,0.0123205013498032
spec-57828-HD151157N364516V02_sp07-017.dat,-2.0,0.076,-1.049694538456329,0.0105308499054875
spec-57119-HD155051N373312V01_sp01-227.dat,-1.194,0.117,-1.4671274230809974,0.0108346669439928
spec-56800-HD150818N334223M01_sp16-121.dat,-2.211,0.141,-0.4543151916256915,0.0100074830431132
spec-57091-HD153027N364816V01_sp05-112.dat,-1.033,0.076,-1.28093012488011,0.0123076913426137
spec-57105-HD155051N373312B01_sp05-108.dat,-1.717,0.076,-2.3155112458037617,0.0100416400521999
spec-58612-HD145553N362548M02_sp09-149.dat,-1.421,0.088,-1.3397265593062735,0.0096633213894153
spec-56385-HD145553N362548M01_sp09-127.dat,-1.421,0.088,1.2723174126395915,0.0248796419470867
spec-56385-HD145553N362548F01_sp09-127.dat,-1.421,0.088,-0.8602842997111511,0.0099930474126016
spec-57119-HD155051N373312V01_sp04-131.dat,-1.425,0.093,-1.662673301473942,0.0109528340123972
spec-57077-HD153027N364816B01_sp09-203.dat,-1.736,0.11,-1.7415987304751916,0.0106783519383704
spec-57100-HD153027N364816B01_sp09-203.dat,-1.736,0.11,-2.0031498083245425,0.0107105505953227
spec-57077-HD153027N364816B01_sp14-211.dat,-1.433,0.149,-1.5154858924241288,0.0107401607701777
spec-57105-HD155051N373312B01_sp09-014.dat,-1.733,0.076,-1.7584516521934148,0.0113913433543389
spec-57458-HD151157N364516M01_sp15-018.dat,-1.385,0.103,0.6071658192365758,0.0190759423139447
spec-57100-HD153027N364816B01_sp16-019.dat,-2.0,0.087,-1.136760987883918,0.0103040230317894
spec-56424-HD153055N404958M01_sp02-212.dat,-1.487,0.094,-1.4578591982767075,0.0098630667973973
spec-56424-HD153055N404958M01_sp02-025.dat,-1.476,0.046,-1.6241134248049396,0.0114544592517899
spec-57858-HD155051N373312V02_sp16-190.dat,-2.225,0.058,-2.507641339033352,0.0114510144025324
spec-57858-HD155051N373312V02_sp16-190.dat,-2.1,0.076,-2.507641339033352,0.0114510144025324
spec-57105-HD155051N373312B01_sp16-182.dat,-2.225,0.058,-2.6279667237822077,0.0088782241497348
spec-57105-HD155051N373312B01_sp16-182.dat,-2.1,0.076,-2.6279667237822077,0.0088782241497348
spec-57119-HD155051N373312V01_sp16-182.dat,-2.225,0.058,-2.3828451551091727,0.0110722111070246
spec-57119-HD155051N373312V01_sp16-182.dat,-2.1,0.076,-2.3828451551091727,0.0110722111070246
spec-56423-HD155304N411742M01_sp05-090.dat,-999.0,-999.0,-1.569568294461941,0.0214104213375501
spec-57524-HD155304N411742B02_sp05-006.dat,-1.563,-999.0,-1.8030269816327291,0.0107713830465735
spec-56423-HD155304N411742M01_sp05-006.dat,-1.563,-999.0,-1.2422856150506971,0.0096717053432944
spec-57524-HD155304N411742B02_sp08-164.dat,-999.0,-999.0,-1.3709044513817283,0.0139933860326422
spec-56397-HD151718N423357M01_sp10-192.dat,-999.0,-999.0,-2.013058917298971,0.0143496992692816
spec-57893-HD153055N404958B02_sp15-120.dat,-1.969,0.079,-2.161041077865184,0.0101200611573014
spec-56424-HD153055N404958M01_sp15-120.dat,-1.969,0.079,-2.157092483146997,0.0104217758283537
spec-56397-HD151718N423357M01_sp10-060.dat,-1.133,0.158,-1.1646309685418264,0.0099857067440685
spec-56424-HD153055N404958M01_sp12-012.dat,-1.764,0.104,-1.2522182263991115,0.0099631841710275
spec-56397-HD151718N423357M01_sp04-163.dat,-1.452,0.101,-1.863674106624933,0.0103000362734827
spec-56397-HD151718N423357M01_sp04-158.dat,-1.462,0.075,-1.1575393769676705,0.0105696021171418
spec-57524-HD155304N411742V01_sp15-034.dat,-999.0,-999.0,-1.502458317048471,0.0118215310836657
spec-57486-HD160846N445605M01_sp14-231.dat,-999.0,-999.0,-2.125541504385735,0.0101563612144765
spec-57799-HD154653N465910V01_sp08-204.dat,-1.116,0.08,-1.5819916563015175,0.0116311073142112
spec-56442-HD154653N465910B01_sp08-204.dat,-1.116,0.08,-1.3730190617477458,0.011086557213217
spec-56442-HD154653N465910M01_sp02-178.dat,-1.35,0.211,-1.5496505171865165,0.0108341096342839
spec-56442-HD154653N465910M01_sp03-059.dat,-999.0,-999.0,-0.9997211887932826,0.009412171365912
spec-56442-HD154653N465910M01_sp15-010.dat,-1.283,0.076,-1.4795365998999102,0.0101028891168954
spec-56419-HD151358N475808B01_sp09-025.dat,-2.229,0.103,-2.3479914103724204,0.0090011526146702
spec-57447-HD152628N520309V01_sp01-025.dat,-1.321,0.109,-1.294814540150537,0.0097408096539426
spec-56416-HD152628N520309M01_sp06-095.dat,-1.624,0.093,1.3263866190727842,0.026276258037656
spec-56409-HD155907N503821B01_sp15-174.dat,-0.976,0.158,-0.9872252585807096,0.0107209630706367
spec-56416-HD152628N520309B01_sp03-129.dat,-1.55,0.093,-1.7059194342473467,0.0114086379492437
spec-56416-HD152628N520309M01_sp03-147.dat,-1.399,0.123,-0.9467075911131572,0.011000587509112
spec-57474-HD150616N543322V01_sp06-020.dat,-1.2,0.076,-1.3314865251206314,0.010528547731741
spec-56416-HD152628N520309B01_sp16-090.dat,-1.2,0.076,-1.1186405283678675,0.0176612134129977
spec-56428-HD153557N543750M01_sp06-068.dat,-1.9,0.143,-1.7588555593395032,0.0101631569961518
spec-57438-HD153557N543750V01_sp03-239.dat,-1.133,0.076,-1.0888442568615642,0.0230323568035394
spec-57447-HD152628N520309V01_sp11-138.dat,-1.133,0.076,-1.1873016087957715,0.0142152429004116
spec-56416-HD152628N520309B01_sp11-138.dat,-1.133,0.076,2.3656767525414955,0.0505689040794005
spec-57438-HD153557N543750B02_sp04-035.dat,-2.354,0.085,-2.569158544378673,0.0098589185440538
spec-56428-HD153557N543750M01_sp04-036.dat,-2.354,0.085,-1.8705164532431315,0.0100693920354559
spec-56428-HD153557N543750M01_sp11-080.dat,-1.416,0.109,-1.865777148984591,0.0101694798234002
spec-57438-HD153557N543750B02_sp11-080.dat,-1.416,0.109,-2.2801129812220693,0.0098126517662592
spec-57438-HD153557N543750B02_sp12-177.dat,-2.2,0.089,-1.7953401572853638,0.0200281149918394
spec-56428-HD153557N543750M01_sp16-062.dat,-1.495,0.128,-1.904827324421428,0.0107386796524634
spec-57487-HD161245S014318M01_sp15-070.dat,-999.0,-999.0,-0.9601857130497966,0.009369801266639
spec-57822-HD161245S014318V01_sp13-055.dat,-1.0,0.216,-1.0097513358972776,0.009611768009648
spec-56367-HD161245S014318B01_sp13-055.dat,-1.0,0.216,-1.071159577007824,0.0093175689398493
spec-57487-HD161245S014318M01_sp06-195.dat,-999.0,-999.0,-1.6992884253904008,0.011593662870191
spec-57483-HD160141S034548M01_sp04-228.dat,-999.0,-999.0,0.06847718087267,0.0206417599401882
spec-56346-HD160141S034548B01_sp08-025.dat,-1.389,0.174,-0.7924960855089427,0.0131388648557223
spec-56357-HD155946S060739B01_sp12-018.dat,-1.389,0.174,0.628543408347571,0.0182388403583092
spec-57483-HD160141S034548M01_sp06-153.dat,-999.0,-999.0,-1.8618164792124592,0.0114340155108026
spec-56376-HD162834N013512B01_sp07-040.dat,-2.376,0.07,0.1471846525104193,0.0149301336890843
spec-56376-HD162834N013512M01_sp07-040.dat,-2.376,0.07,0.6394077225846215,0.0203767665085229
spec-57822-HD161245S014318B02_sp15-049.dat,-1.689,0.069,-1.5441733598880587,0.0108188946591349
spec-56376-HD162834N013512M01_sp01-230.dat,-1.598,0.133,-1.554597032115263,0.0101452156041566
spec-57487-HD161245S014318M01_sp16-033.dat,-999.0,-999.0,-0.2773153720289668,0.0110856975977721
spec-56376-HD162834N013512M01_sp07-081.dat,-1.597,0.085,0.6943417453307101,0.0242278817555682
spec-56376-HD162834N013512M01_sp05-021.dat,-1.958,0.069,-3.465259843732717,0.0774699890048392
spec-57119-HD164142N011052V01_sp05-172.dat,-2.2,0.093,-2.397005513476645,0.0111286344398678
spec-56376-HD162834N013512B01_sp08-199.dat,-1.709,0.08,-1.667457138098607,0.0100937219013807
spec-56376-HD162834N013512M01_sp08-199.dat,-1.709,0.08,-1.8428320209004303,0.0103985060776401
spec-56376-HD162834N013512M01_sp05-166.dat,-1.71,0.084,-1320.001093339772,-999.0
spec-57119-HD164142N011052V01_sp08-232.dat,-999.0,-999.0,-1.7458165059256965,0.010987806790412
spec-57119-HD164142N011052V01_sp03-005.dat,-999.0,-999.0,0.6853595393310398,0.0187806020568508
spec-57519-HD155427N020832B02_sp07-198.dat,-999.0,-999.0,-0.9097729600263396,0.0105115807915536
spec-57119-HD164142N011052V01_sp08-045.dat,-999.0,-999.0,-1320.001093339772,-999.0
spec-56376-HD162834N013512M01_sp06-035.dat,-1.029,0.116,-0.430952129636823,0.0127392372665162
spec-57519-HD155427N020832B02_sp08-098.dat,-999.0,-999.0,0.1859189118803436,0.0151692673931916
spec-56376-HD162834N013512M01_sp04-224.dat,-2.25,0.281,-0.9130849005519216,0.0093192533738077
spec-56376-HD162834N013512M01_sp14-104.dat,-1.55,0.183,-1.764745498973891,0.0100788857285154
spec-56376-HD162834N013512B01_sp13-248.dat,-1.182,0.086,-2.886348990521806,0.0138010838217496
spec-56376-HD162834N013512M01_sp13-248.dat,-1.182,0.086,-0.7639961383170317,0.0112045669061326
spec-57519-HD155427N020832B02_sp13-234.dat,-1.332,0.098,2.5827237658074704,0.0856803996872869
spec-57497-HD170523N032618V01_sp10-111.dat,-999.0,-999.0,-1.3786902333651674,0.0100788168868314
spec-56376-HD162834N013512M01_sp11-239.dat,-1.629,-999.0,-2.091757071886624,0.0102636887861239
spec-56376-HD162834N013512B01_sp11-239.dat,-1.629,-999.0,-2.106081695218448,0.0100913538037254
spec-57497-HD162834N013512V01_sp11-239.dat,-1.629,-999.0,-2.057888255294842,0.0105219527019102
spec-57497-HD162834N013512V01_sp11-032.dat,-999.0,-999.0,-1.503089124824042,0.0102407975473288
spec-57519-HD155427N020832B02_sp12-163.dat,-999.0,-999.0,-0.9067956631153008,0.0106621255926966
spec-57875-HD160623N052445B02_sp02-210.dat,-999.0,-999.0,-1.8890223489662172,0.0103657372201805
spec-57875-HD160623N052445B02_sp07-009.dat,-1.951,0.099,-1.758025223331106,0.0105543915837836
spec-56359-HD160623N052445B01_sp07-009.dat,-1.951,0.099,-1.5485902713303652,0.0101137069139417
spec-57126-HD164746N051448B01_sp02-127.dat,-1.249,0.1,-1.1961555692273036,0.0108874800809444
spec-57126-HD164746N051448B01_sp07-200.dat,-1.724,0.148,-1.445516885856488,0.0103487858585343
spec-57126-HD164746N051448B01_sp05-087.dat,-1.725,0.093,-2.3660999818937465,0.008489104200942
spec-57875-HD160623N052445B02_sp05-046.dat,-1.475,-999.0,-1.4488564880153558,0.0126007670253638
spec-56359-HD160623N052445B01_sp05-046.dat,-1.475,-999.0,-1.5105990708266184,0.0111144370150575
spec-56359-HD160623N052445M01_sp05-046.dat,-1.475,-999.0,-1.7132516633969548,0.0131039533547038
spec-58171-HD160623N052445V01_sp05-046.dat,-1.475,-999.0,-1.276525302906794,0.0117895330308517
spec-56384-HD163300N063640B01_sp02-104.dat,-2.0,0.258,-1.4699796790395034,0.0101213202274724
spec-56359-HD160623N052445M01_sp06-157.dat,-1.571,0.13,-0.09829810520317,0.0335868886551971
spec-57126-HD164746N051448B01_sp08-234.dat,-1.425,0.093,-1.8102830235508005,0.01037133295731
spec-57875-HD160623N052445B02_sp08-027.dat,-1.636,0.062,0.5194005281250791,0.0171740125795707
spec-56776-HD161834N071537B_sp01-090.dat,-1.692,0.08,-1.4135563144658354,0.010898646433016
spec-57875-HD160623N052445B02_sp08-076.dat,-1.101,0.076,-1.1703673066500158,0.0098715600975388
spec-56359-HD160623N052445M01_sp08-076.dat,-1.101,0.076,-1.3902248445160894,0.0104650907197155
spec-56359-HD160623N052445M01_sp14-063.dat,-1.484,0.06,-1.8032877169193997,0.0112089688021625
spec-56359-HD160623N052445B01_sp14-063.dat,-1.484,0.06,-1.3773844834112008,0.0115552899795469
spec-57875-HD160623N052445B02_sp14-063.dat,-1.484,0.06,-1.5712760597794395,0.0104836934114764
spec-58613-HD160623N052445M02_sp03-217.dat,-1.704,0.089,-1.7359762503178588,0.0103813059827119
spec-56776-HD161834N071537B_sp05-018.dat,-1.679,0.117,-1.7314000154631215,0.0110343743528622
spec-56384-HD163300N063640B01_sp08-007.dat,-1.633,0.113,-1.4804030199242868,0.0098664930444727
spec-56359-HD160623N052445B01_sp15-198.dat,-1.3,0.093,-1.250936489384315,0.0107306427853214
spec-57083-HD164746N051448V01_sp14-097.dat,-1.167,0.076,-1.450435098231413,0.0104571860218092
spec-57890-HD163300N063640V01_sp06-135.dat,-1.167,0.076,-1.715286988120189,0.0119787448725331
spec-58553-HD161834N071537B02_sp05-059.dat,-1.282,0.093,-1.2725881160607595,0.0104468582428324
spec-57888-HD163300N063640B02_sp03-176.dat,-0.617,0.076,-1.0691171871794758,0.0108404388118907
spec-57890-HD163300N063640V01_sp03-195.dat,-0.617,0.076,-1.3527875935302658,0.0112092301336803
spec-57875-HD160623N052445B02_sp15-041.dat,-2.137,0.052,-2.0704288318984,0.0107526396786274
spec-56359-HD160623N052445M01_sp15-041.dat,-2.137,0.052,-2.0226457551625963,0.0099642514079752
spec-56359-HD160623N052445M01_sp09-088.dat,-1.54,0.12,1.0478854983236368,0.0235881114762551
spec-57126-HD164746N051448B01_sp12-140.dat,-1.129,0.095,-1.2383913344811013,0.009741863742809
spec-56776-HD161834N071537B_sp09-014.dat,-1.446,0.166,-0.3841868037314508,0.0107258438813274
spec-57901-HD160449N093841M01_sp01-183.dat,-2.337,0.096,-1.6283366482750066,0.0108455155148486
spec-56384-HD163300N063640B01_sp14-076.dat,-2.669,0.117,-2.085263274151308,0.0156929310973379
spec-56384-HD163300N063640B01_sp16-025.dat,-999.0,-999.0,2.659369905751231,0.039542915297054
spec-56384-HD163300N063640B01_sp16-049.dat,-0.667,-999.0,-1.6716073139321934,0.0109142210955703
spec-57890-HD163300N063640V01_sp16-049.dat,-0.667,-999.0,-1.9866852632878311,0.0108339455016763
spec-57091-HD165740N092230V01_sp04-107.dat,-1.781,0.118,-2.0582995488320823,0.0097856939076317
spec-58555-HD163334N102208B01_sp05-248.dat,-1.15,0.131,-1.8816229164511205,0.0103921751849682
spec-58253-HD163334N102208B01_sp05-238.dat,-1.15,0.131,-1.598564795295104,0.0112426834846991
spec-58253-HD163334N102208B01_sp10-162.dat,-1.417,0.076,-1.212362694215894,0.0139150365405222
spec-58253-HD163334N102208B01_sp10-116.dat,-1.05,0.144,-1.493192598391648,0.0107046113451104
spec-57091-HD165740N092230V01_sp14-245.dat,-2.417,0.076,-2.267287138232485,0.0098093976395283
spec-57091-HD165740N092230V01_sp15-248.dat,-1.367,0.076,-1.7032552773939271,0.0101398742818733
spec-56753-HD160449N093841B01_sp09-041.dat,-1.267,0.076,-1.9345299112943128,0.0103809000497344
spec-56753-HD160449N093841B01_sp15-204.dat,-1.381,0.093,-1.5051290141357248,0.0101045419506823
spec-56753-HD160449N093841B01_sp11-173.dat,-1.45,0.088,-2.027971080538347,0.0108967931320174
spec-57106-HD162154N132718V01_sp10-120.dat,-1.8,0.076,-1.7961803258240243,0.0100815649134909
spec-57458-HD160152N132820V02_sp12-063.dat,-1.488,0.065,-2.0159780557254168,0.0107496876199493
spec-57881-HD163229N165051V01_sp10-047.dat,-0.217,0.076,-0.6770766374653245,0.0117294958194531
spec-57106-HD162154N132718V01_sp12-247.dat,-0.217,0.076,-0.2075435409911082,0.0113146379873579
spec-56700-HD160349N174809B_sp07-071.dat,-1.8,0.117,-1.5418216780482483,0.0099710286262224
spec-56395-HD165204N145827M01_sp16-099.dat,-0.926,0.124,-0.5557804928201444,0.011681509243929
spec-57814-HD165204N145827B01_sp16-099.dat,-0.926,0.124,-1.6760273842222766,0.0116295279978373
spec-56403-HD163229N165051B01_sp06-026.dat,-2.183,0.076,-2.2826187388373227,0.0093191126843652
spec-56403-HD163229N165051M01_sp04-161.dat,-2.368,0.109,-2.572251721249744,0.0097100549844402
spec-56395-HD165204N145827M01_sp11-114.dat,-999.0,-999.0,-0.0940166072611634,0.0119632839985398
spec-57814-HD165204N145827B01_sp11-114.dat,-999.0,-999.0,-1.6915496556681495,0.0101459032897373
spec-56700-HD160349N174809B_sp06-202.dat,-1.649,0.053,-1.634882415057651,0.0106570564496371
spec-56403-HD163229N165051M01_sp03-059.dat,-1.404,0.115,-1.0391257632134412,0.0109393946592329
spec-56700-HD160349N174809B_sp06-148.dat,-1.2,0.123,-1.4785642633315343,0.010907035721068
spec-56403-HD163229N165051M01_sp14-094.dat,-2.25,0.065,-2.6146282370894194,0.0088985150011267
spec-56700-HD160349N174809B_sp04-207.dat,-1.65,0.086,-1.8524919461265843,0.0118698826156309
spec-57840-HD160349N174809M01_sp09-181.dat,-1.703,0.117,-2.078295578600435,0.0111788199328365
spec-56403-HD163229N165051M01_sp16-123.dat,-1.403,0.083,-1.1031001302863015,0.0111455880313362
spec-56780-HD161945N195000B01_sp08-121.dat,-1.3,0.076,-1.4121866927462656,0.0175143604524818
spec-56700-HD160349N174809B_sp15-203.dat,-2.456,0.08,-2.345678566335005,0.0108904945916746
spec-56780-HD161945N195000B01_sp13-095.dat,-1.033,0.095,-1.1459402686295803,0.0095249460087104
spec-56700-HD160349N174809B_sp11-178.dat,-1.329,-999.0,-1.4703896491246211,0.0102772584225967
spec-57535-HD160722N214921B01_sp02-123.dat,-1.329,-999.0,-1.630281314786588,0.0125334941961212
spec-57905-HD170238N204332B02_sp15-067.dat,-2.225,0.093,-2.3425445327562864,0.0088663520354879
spec-56380-HD170238N204332B01_sp15-067.dat,-2.225,0.093,-2.3049458813035315,0.0138262410191608
spec-57535-HD160722N214921B01_sp03-168.dat,-999.0,-999.0,-1.379105266491984,0.0102807879250778
spec-56782-HD162506N240323B01_sp08-131.dat,-1.233,0.076,-1.433310786611378,0.009905233187497
spec-56782-HD162506N240323V01_sp08-131.dat,-1.233,0.076,-1.5402443826104202,0.0108442842813847
spec-56782-HD162506N240323B01_sp08-245.dat,-999.0,-999.0,-2.151770541114721,0.0094903502250098
spec-56782-HD162506N240323V01_sp14-118.dat,-1.312,0.089,-1.3800034754825314,0.0110802951385624
spec-56767-HD160238N263643V01_sp07-022.dat,-1.318,0.088,-1.7766443940391938,0.0104846023358676
spec-58611-HD164832N263558M02_sp05-096.dat,-1.29,0.081,-1.519234075833674,0.0116733399436344
spec-57163-HD163226N274234M01_sp01-183.dat,-2.269,0.117,-0.9185132754399968,0.0160952120633865
spec-56782-HD162506N240323B01_sp11-165.dat,-1.015,0.084,-1.4879801344717376,0.0114140069234777
spec-56782-HD162506N240323V01_sp11-165.dat,-1.015,0.084,-1.6359443851076283,0.0116893409594088
spec-57871-HD163226N274234M02_sp06-155.dat,-1.872,0.097,-1.8963719181717893,0.0100952163417635
spec-56721-HD161644N290900B_sp05-019.dat,-1.7,0.131,-2.058627132272788,0.0096720566986536
spec-58228-HD160238N263643V02_sp12-129.dat,-0.783,0.076,2.4162140765982256,0.0373135163343333
spec-56767-HD160238N263643V01_sp12-083.dat,-0.783,0.076,-1.1716480902957689,0.0100752867899904
spec-56721-HD161644N290900B_sp05-062.dat,-1.319,0.087,-0.6924987844111428,0.0114634969100774
spec-57163-HD163226N274234M01_sp13-106.dat,-1.873,0.085,-1.2322979144964394,0.0111461803066999
spec-57133-HD161644N290900M01_sp08-081.dat,-1.61,0.084,-1.3488876938188077,0.0123815973780202
spec-56742-HD160042N313405B01_sp07-155.dat,-2.207,0.101,-1.981580702710331,0.0138610284210861
spec-57871-HD163226N274234M02_sp11-160.dat,-1.722,0.096,-1.5484468736489498,0.0103730723860212
spec-57135-HD160042N313405M01_sp07-184.dat,-1.501,0.089,-1.1328324164749102,0.0101601815817258
spec-56723-HD162301N323735V01_sp05-039.dat,-1.6,0.08,-2.000078924733433,0.010203452475133
spec-57165-HD164134N305232M01_sp13-188.dat,-1.485,0.067,2.891962372572843,0.2010489915399576
spec-56396-HD165712N321400M01_sp03-183.dat,-2.15,0.061,-0.0474900384445213,0.0139206598754195
spec-57137-HD162301N323735M01_sp06-127.dat,-1.675,0.065,-1.4407444056209011,0.0120501127943395
spec-57502-HD162301N323735V02_sp10-148.dat,-2.267,0.076,-2.6007095942502416,0.0124323395390626
spec-57137-HD162301N323735M01_sp03-176.dat,-1.298,0.073,-1.2111811169873077,0.0109678496555048
spec-57165-HD164134N305232M01_sp12-037.dat,-1.808,0.059,-0.7039567386599703,0.0187024183654201
spec-57869-HD165712N321400M02_sp14-243.dat,-1.808,0.059,-2.021821199548046,0.0103179285484668
spec-57811-HD160042N313405M02_sp13-105.dat,-1.797,0.101,-0.5102836524140004,0.017224849582913
spec-57872-HD162301N323735M02_sp13-059.dat,-2.715,0.103,-1.8097626639702955,0.0100559017453815
spec-57137-HD162301N323735M01_sp13-225.dat,-1.31,0.067,-1.8516183381802,0.0100276604397231
spec-56746-HD160042N313405V01_sp12-031.dat,-1.117,0.086,-0.4970511880716906,0.0128522579398111
spec-58634-HD160847N353259V02_sp01-237.dat,-1.117,0.086,-1.6004961893382608,0.0110715621488682
spec-56811-HD160847N353259B01_sp01-237.dat,-1.117,0.086,-1.820495351551123,0.0111853019697233
spec-57137-HD162301N323735M01_sp12-225.dat,-1.284,0.099,-0.9380323236356758,0.0109010960201707
spec-58634-HD160847N353259V02_sp02-194.dat,-0.467,0.076,-0.5942479980407414,0.0098135080453903
spec-56811-HD160847N353259V01_sp02-192.dat,-0.467,0.076,-0.6807470678516727,0.0098766079020964
spec-57909-HD170353N344724B02_sp10-115.dat,-1.499,0.085,-1.7858032800993189,0.0110479733089958
spec-57828-HD162945N351206V01_sp05-116.dat,-999.0,-999.0,-1.7902219957231231,0.0112289985929663
spec-57502-HD162301N323735V02_sp12-182.dat,-999.0,-999.0,-2.208322647314517,0.0106577170401909
spec-56396-HD165712N321400M01_sp11-031.dat,-1.281,0.147,-0.7509723866658893,0.0094000893234343
spec-57137-HD162301N323735M01_sp12-246.dat,-999.0,-999.0,-0.793291068535882,0.0097676884388737
spec-56811-HD160847N353259B01_sp08-173.dat,-999.0,-999.0,-2.2461002257869858,0.0091435323703338
spec-56433-HD162945N351206B_sp04-195.dat,-0.274,-999.0,-2.7887529035555905,0.0115921227813456
spec-58545-HD164351N340219B01_sp12-075.dat,-1.83,0.089,-1.6327286302954829,0.0112993093720827
spec-58545-HD164351N340219B01_sp11-034.dat,-1.494,0.096,0.8156258240100834,0.058288611933632
spec-55999-B5599908_sp05-041.dat,-0.564,0.102,-2.170529981572044,0.0129979397761097
spec-56043-B5604306_sp05-041.dat,-0.564,0.102,-1.911600061157028,0.0107143464836923
spec-55999-B5599908_sp08-061.dat,-1.716,0.085,-1.892099991426844,0.0106841955484749
spec-56811-HD160847N353259B01_sp15-035.dat,-2.017,0.076,-2.371287888799188,0.0094595078437908
spec-56811-HD160847N353259B01_sp16-142.dat,-1.198,0.083,-1.4597538095440954,0.0098906756090506
spec-55999-B5599908_sp03-052.dat,-0.215,0.098,-1.814795770181844,0.0101286794246184
spec-56418-HD170005N390602M01_sp02-154.dat,-1.17,0.121,-0.1981207296920553,0.0127134910149882
spec-56078-B5607804_sp07-196.dat,-1.17,0.121,-1.017368019482647,0.0110477037731564
spec-56018-B5601808_sp05-237.dat,-1.8,0.149,-0.3970787782515649,0.0107483861663252
spec-58549-HD163804N393437V01_sp01-128.dat,-1.8,0.149,-2.127894845559072,0.0120441771421439
spec-58175-HD161327N394927V02_sp08-060.dat,-1.717,0.076,-2.162882660838231,0.0104658976178005
spec-56768-HD161327N394927V_sp08-077.dat,-1.717,0.076,-1.6474791271717617,0.0114313782915005
spec-55999-B5599908_sp16-050.dat,-1.717,0.076,-1.4704756771460827,0.0099704829192999
spec-58549-HD163804N393437V01_sp09-212.dat,-1.374,0.115,-1.5472523817351904,0.0103885143521955
spec-57872-HD170005N390602B01_sp14-138.dat,-1.475,0.073,-1.6038518009167149,0.0119462965838572
spec-56424-HD164719N421420M01_sp01-143.dat,-1.579,0.132,-1.8472393721318616,0.0102731801163166
spec-56424-HD164719N421420B01_sp02-142.dat,-2.234,0.077,-2.387000698236565,0.0112644078827104
spec-56803-HD162523N423112B01_sp07-108.dat,-2.771,0.117,-2.654696033470646,0.0129507534205416
spec-57524-HD155304N411742B02_sp08-100.dat,-999.0,-999.0,-1.7998214763521512,0.0108182702160913
spec-56424-HD164719N421420M01_sp10-185.dat,-1.38,0.085,-1.1165272975120435,0.0105481186769841
spec-57908-HD162523N423112B02_sp07-138.dat,-1.38,0.085,-1.4580569736963207,0.0106606802717153
spec-56423-HD155304N411742M01_sp13-215.dat,-999.0,-999.0,-1.6690626831595363,0.0104273923139128
spec-57524-HD155304N411742B02_sp13-215.dat,-999.0,-999.0,-1.966649050019431,0.0100328187321705
spec-57882-HD170005N390602V01_sp11-160.dat,-999.0,-999.0,-1.9135023562690143,0.0107010469986973
spec-57882-HD170005N390602V01_sp11-160.dat,-1.328,0.09,-1.9135023562690143,0.0107010469986973
spec-56424-HD164719N421420B01_sp06-196.dat,-999.0,-999.0,-1.8099114241876384,0.0113850028395979
spec-56424-HD164719N421420B01_sp06-196.dat,-1.328,0.09,-1.8099114241876384,0.0113850028395979
spec-56768-HD161327N394927V_sp16-074.dat,-1.326,0.081,-1.9397264860057104,0.0116693755633449
spec-58175-HD161327N394927V02_sp16-074.dat,-1.326,0.081,-1.6984569668096596,0.0103860088505548
spec-56803-HD162523N423112B01_sp08-151.dat,-1.265,0.15,-1.8839231190329788,0.0106263392027233
spec-57908-HD162523N423112B02_sp08-151.dat,-1.265,0.15,-1.7449132212035496,0.0110447276974638
