6883653108749373568,RV Cap,RRab,DuPont,6140,100,1.81,0.090000033378601074,2.41,0.059999943,-1.59999990463256836,0.137,103,-1.60099983215332031,0.134,32 
6883653108749373568,RV Cap,RRab,DuPont,6590,210,2.52,0.129999876022338867,3.21,0.210000040,-1.29199981689453125,0.188,54,-1.29300022125244141,0.147,18 
6883653108749373568,RV Cap,RRab,DuPont,6870,220,2.04,0.129999876022338867,2.85,0.120000124,-1.45800018310546875,0.158,59,-1.45900011062622070,0.182,27 
5151789464548893184,RV Cet,RRab,DuPont,6140,80,1.98,0.069999933242797852,2.60,0.070000170,-1.48199987411499023,0.143,122,-1.48199987411499023,0.121,35 
5151789464548893184,RV Cet,RRab,DuPont,5990,100,1.74,0.099999904632568359,3.10,0.110000130,-1.51800012588500977,0.145,105,-1.51800012588500977,0.144,33 
6526559499016401408,RV Phe,RRab,UVES,6220,140,2.32,0.080000042915344238,3.98,0.200000050,-1.56599998474121094,0.124,52,-1.56699991226196289,0.084,21 
80556926295542528,RW Ari,RRc,DuPont,6570,190,1.94,0.100000023841857924,3.04,0.119999886,-1.87900018692016602,0.123,31,-1.88000011444091797,0.098,16 
5815008831122635520,RW TrA,RRab,DuPont,6740,110,2.80,0.119999885559082045,2.78,0.079999920,0.17399978637695312,0.194,197,0.17600011825561523,0.215,29 
5815008831122635520,RW TrA,RRab,DuPont,6450,90,2.53,0.099999904632568359,2.56,0.059999943,0.08099985122680664,0.195,234,0.08099985122680664,0.201,27 
2373827054405340800,RX Cet,RRab,UVES,6150,100,2.09,0.080000042915344238,3.46,0.139999870,-1.53299999237060547,0.096,68,-1.53200006484985352,0.117,21 
2981136563930816128,RX Eri,RRab,SALT,6250,190,1.42,0.159999966621398926,3.01,0.189999820,-1.56699991226196289,0.195,68,-1.56599998474121094,0.203,23 
2981136563930816128,RX Eri,RRab,SALT,7010,220,1.92,0.100000023841857924,3.12,0.180000070,-1.45399999618530273,0.129,54,-1.45399999618530273,0.128,26 
