realization_spec_file_name,orig_spec_file_name,EW_Hbeta,err_EW_Hbeta_from_robo,EW_Hdelta,err_EW_Hdelta_from_robo,EW_Hgamma,err_EW_Hgamma_from_robo,EW_Heps,err_EW_Heps_from_robo,EW_CaIIK,err_EW_CaIIK_from_robo,EW_Balmer,err_EW_Balmer_from_robo,err_EW_Balmer_scaled,err_EW_CaIIK_scaled,feh_retrieved,err_feh_retrieved,teff_retrieved,feh_corrected
spec-57388-HD102602N391601M01_sp06-205_noise_ver_000.dat,spec-57388-HD102602N391601M01_sp06-205.dat,6.627614,2.038918,5.868462,4.409409,5.431382,2.876198,8.417802,3.330144,5.813973,2.208485,5.649922,2.632271009246816,0.5526796196251903,0.53507245092535,-1.2068030922429518,0.0095396909268885,6522.820628673279,-1.1118579090235186
spec-57388-HD104520N453358B02_sp02-184_noise_ver_000.dat,spec-57388-HD104520N453358B02_sp02-184.dat,7.717474,1.619144,9.687448,1.887783,9.46899,1.935873,9.706978,1.801959,2.026223,0.331639,9.578219,1.3519734582470544,0.4994867003815624,0.45709454834109,-1.6871166480866355,0.0111621518828418,7280.048808121029,-1.7467393457750497
spec-57388-HD104520N453358B02_sp03-198_noise_ver_000.dat,spec-57388-HD104520N453358B02_sp03-198.dat,6.403221,2.276946,7.649405,1.561378,8.188915,2.842993,10.085972,2.825027,3.506398,1.947524,7.91916,1.621766818699054,0.5106958887642034,0.52423022336044,-1.387844817720275,0.0102120000948314,6960.244519859117,-1.351159984479465
spec-57388-HD104520N453358B02_sp07-202_noise_ver_000.dat,spec-57388-HD104520N453358B02_sp07-202.dat,7.566808,2.349912,7.584054,1.661749,7.232887,2.338824,8.252031,2.52536,2.238634,1.157481,7.4084705,1.4345301880735204,0.5029167104282488,0.49140606192611,-1.9311447674674165,0.009915658254643,6861.802757347758,-2.0692972272991463
spec-57388-HD104520N453358B02_sp09-072_noise_ver_000.dat,spec-57388-HD104520N453358B02_sp09-072.dat,6.792247,2.608386,4.264549,18.290728,5.32326,2.454149,8.392897,2.97151,10.807653,4.941751,4.7939045,9.22731784003598,0.8266860747685052,0.64863230073981,-0.4928894049527766,0.01286800164955,6357.812592595454,-0.16820236986801235
spec-57388-HD132225N204148V01_sp05-074_noise_ver_000.dat,spec-57388-HD132225N204148V01_sp05-074.dat,3.452451,1.123961,4.073146,0.938792,3.428935,0.954822,4.844115,0.985055,2.853913,1.234993,3.7510405,0.6695176381074661,0.4711324968609187,0.49462647701883,-2.2353119405561577,0.0094173625032903,6156.787566195566,-2.4713472829633645
spec-57391-EG004455N031203M01_sp04-113_noise_ver_000.dat,spec-57391-EG004455N031203M01_sp04-113.dat,5.204046,2.487578,12.334294,5.024046,8.604838,3.591776,9.827006,4.087721,7.781871,3.167956,10.469566,3.087956162427343,0.5716121119467792,0.57493588999836,0.2715422739296149,0.0220235402567925,7451.867045404568,0.842228163858553
spec-57391-HD085306N522324M01_sp04-120_noise_ver_000.dat,spec-57391-HD085306N522324M01_sp04-120.dat,7.306585,1.633177,7.401633,1.597906,7.653766,1.77973,8.383141,1.837224,2.148653,0.802764,7.527699500000001,1.195903681085563,0.493002420968203,0.47666852476484,-1.950549299262692,0.0099122511157897,6884.785632269735,-2.0949462577622477
spec-57391-HD085306N522324M01_sp07-077_noise_ver_000.dat,spec-57391-HD085306N522324M01_sp07-077.dat,4.216066,2.65447,10.892052,9.340394,2.608497,3.31556,-3.444018,-1.220873,6.95394,6.591962,6.7502745,4.955701216498933,0.6492118947092582,0.71719412872222,-0.7459516425167152,0.0098033188001622,6734.927279551708,-0.5027016048311794
spec-57391-HD103949N392416M01_sp05-123_noise_ver_000.dat,spec-57391-HD103949N392416M01_sp05-123.dat,9.293956,2.487259,10.068542,2.001961,9.441294,1.810386,11.35449,2.100163,1.907781,0.629089,9.754918,1.3495689417844683,0.4993867991906913,0.46945279570059,-1.7196479708616017,0.0112342955460149,7314.109741416102,-1.7897394499601584
spec-57391-HD103949N392416M01_sp06-155_noise_ver_000.dat,spec-57391-HD103949N392416M01_sp06-155.dat,0.032469,inf,5.483495,1.737768,6.587104,1.669628,7.770826,1.702146,3.370476,1.768448,6.0352995,1.204937268098219,0.4933777422082298,0.51679009727488,-1.7546312137681737,0.0100537136040527,6597.106942239979,-1.8359805173806674
spec-57391-HD103949N392416M01_sp12-072_noise_ver_000.dat,spec-57391-HD103949N392416M01_sp12-072.dat,7.981534,1.804865,8.86712,1.764114,7.571116,1.938123,8.961173,2.119074,3.215536,1.166985,8.219118,1.310383433210009,0.4977587467184405,0.49180092756035,-1.4308458220904627,0.0104276522775691,7018.0651607757245,-1.407998978724276
spec-57392-GAC061N46B1_sp13-132_noise_ver_000.dat,spec-57392-GAC061N46B1_sp13-132.dat,5.023736,1.460124,3.695537,0.867433,4.761611,1.399404,7.908229,0.815058,8.009718,1.01751,4.228574,0.8232210463637638,0.4775184600117997,0.4855906433981,-1.0563887016983866,0.0112917039011672,6248.83809670034,-0.9130392348153769
spec-57392-GAC061N46B1_sp15-017_noise_ver_000.dat,spec-57392-GAC061N46B1_sp15-017.dat,7.600143,1.760882,9.020838,1.351275,8.655418,1.536162,9.583106,1.199574,1.766349,0.206521,8.838128,1.0229537887740825,0.4858168181778713,0.45189623200851,-1.9294508394564225,0.0106109849916111,7137.387048952701,-2.0670581827494154
spec-57392-HD092600N030149M01_sp09-246_noise_ver_000.dat,spec-57392-HD092600N030149M01_sp09-246.dat,8.053228,2.744914,7.206685,1.663224,7.669244,2.462369,10.416271,1.960248,4.565227,1.536737,7.4379645,1.4857300534027873,0.5050439271050422,0.50716312852747,-1.1669631437488923,0.0096637674445095,6867.488093238764,-1.0591972180388836
spec-57392-HD092600N030149M01_sp10-166_noise_ver_000.dat,spec-57392-HD092600N030149M01_sp10-166.dat,9.668978,2.300652,9.522146,1.927818,8.979684,1.643669,10.378281,2.383132,3.25109,0.949371,9.250915,1.2667014272002894,0.4959438768733328,0.48275965124201,-1.237051893575209,0.0108271487401025,7216.956885069903,-1.1518409622107268
spec-57392-HD092600N030149M01_sp12-064_noise_ver_000.dat,spec-57392-HD092600N030149M01_sp12-064.dat,5.61452,1.780374,5.745108,2.665656,6.054783,2.067347,0.038518,inf,4.511188,1.398646,5.899945499999999,1.6866865097540351,0.5133931272935689,0.50142581894226,-1.4648615955933928,0.0099193317602171,6571.015772707489,-1.4529612390873443
spec-57392-HD092600N030149M01_sp16-065_noise_ver_000.dat,spec-57392-HD092600N030149M01_sp16-065.dat,6.021278,2.496657,3.495133,1.622813,5.20531,2.318263,6.885348,3.4961,7.028849,3.452407,4.3502215,1.4149085986502803,0.5021014861697888,0.58675406387517,-1.207655061572261,0.0110398840038002,6272.28716762328,-1.1129840473664392
spec-57392-KP113634N060623M01_sp08-234_noise_ver_000.dat,spec-57392-KP113634N060623M01_sp08-234.dat,8.696602,1.404319,10.14889,1.370903,9.161186,1.687789,10.286144,2.197007,2.637423,0.970266,9.655038,1.087199009373399,0.4884860342741295,0.48362778228446,-1.402960476427747,0.0110496550444656,7294.856627264285,-1.3711399558979043
spec-57392-KP113634N060623M01_sp15-032_noise_ver_000.dat,spec-57392-KP113634N060623M01_sp15-032.dat,4.637292,1.474134,4.855455,1.228713,4.94788,1.378069,6.672386,1.181217,4.991527,0.825394,4.9016675,0.9231481199041136,0.4816701611135734,0.47760874039014,-1.5241061816956878,0.0106186896042737,6378.585253191592,-1.5312711003993078
spec-57392-KP113634N060623M01_sp16-149_noise_ver_000.dat,spec-57392-KP113634N060623M01_sp16-149.dat,9.71347,2.013707,10.456779,1.885972,9.197242,2.107945,12.187807,3.171461,3.658898,2.057713,9.8270105,1.414242068018149,0.5020737936149912,0.52880827990203,-0.9934467639391554,0.0110909726084512,7328.006468808872,-0.8298421911543581
spec-57393-HD101055N362805M01_sp02-118_noise_ver_000.dat,spec-57393-HD101055N362805M01_sp02-118.dat,6.99562,2.237063,8.269504,1.52622,6.629663,2.16301,9.247295,2.136313,2.960463,0.913211,7.449583499999999,1.3236275673787548,0.498309004866431,0.48125730051241,-1.6514389586692353,0.0102504136592937,6869.727800220442,-1.699580354649957
spec-57393-HD101055N362805M01_sp03-245_noise_ver_000.dat,spec-57393-HD101055N362805M01_sp03-245.dat,7.072615,1.818639,6.884555,1.577222,6.885025,1.71949,7.410328,2.34261,3.643872,0.553037,6.88479,1.1666485221976668,0.4917869478127883,0.46629303968047,-1.5287915752350618,0.0099802995148082,6760.856817764451,-1.537464282635855
spec-57393-HD101055N362805M01_sp08-163_noise_ver_000.dat,spec-57393-HD101055N362805M01_sp08-163.dat,10.83114,2.019532,12.898058,2.045986,10.85255,1.983558,12.047127,1.450217,1.456118,0.242488,11.875304,1.4248299066520185,0.5025136898289425,0.45339056410728,-1.7212274266929697,0.0146856526859806,7722.840555432073,-1.7918271844729663
spec-57393-HD101055N362805M01_sp16-179_noise_ver_000.dat,spec-57393-HD101055N362805M01_sp16-179.dat,5.539232,1.637684,6.47233,1.867303,5.797693,1.968896,8.58348,2.424994,3.816556,1.191171,6.1350115,1.3567766906002807,0.4996862617651439,0.49280579080001,-1.6085532033790826,0.0100512293672114,6616.3276722991095,-1.6428936973538475
spec-57393-KP112059N045249M01_sp05-214_noise_ver_000.dat,spec-57393-KP112059N045249M01_sp05-214.dat,8.499155,1.975782,9.66672,1.492141,9.840217,1.974533,10.44011,1.991997,2.473076,1.178398,9.7534685,1.2374636693626606,0.494729126684748,0.49227510700938,-1.456247840256192,0.0111218062706209,7313.830332235455,-1.4415755238649157
spec-57393-M31025N38B2_sp03-082_noise_ver_000.dat,spec-57393-M31025N38B2_sp03-082.dat,5.552094,1.510783,6.288443,1.39436,6.125035,1.603773,7.56607,1.487751,2.879517,0.481443,6.206739,1.0625826609173754,0.4874632912137591,0.46331850156833,-1.8822161083594957,0.0097898899919332,6630.15404139527,-2.0046230222619843
spec-57393-M31025N38B2_sp03-153_noise_ver_000.dat,spec-57393-M31025N38B2_sp03-153.dat,6.22,1.662926,6.942374,1.381606,7.312594,1.649362,7.934109,1.5754,3.16798,0.391152,7.127484,1.075782290507703,0.4880117003162336,0.45956715340112,-1.6359061457709112,0.010141971367703,6807.639109373994,-1.6790489862350917
spec-57394-GAC064N21M1_sp01-141_noise_ver_000.dat,spec-57394-GAC064N21M1_sp01-141.dat,3.645607,1.316466,3.845543,1.225448,3.41808,2.588762,7.749945,2.854278,6.622577,2.513532,3.6318115,1.4320799116449472,0.5028149080338853,0.54774633319892,-1.410520706134267,0.0122187734769391,6133.80469127359,-1.3811331144083194
spec-57394-GAC064N21M1_sp08-109_noise_ver_000.dat,spec-57394-GAC064N21M1_sp08-109.dat,3.49292,1.018637,5.031484,1.463839,2.394961,2.990013,10.239081,3.17824,12.862597,3.73668,3.7132225,1.6645571752038135,0.5124737129709172,0.5985648423308,-0.4397312641572524,0.015824449158538,6149.497675616938,-0.09793760970728499
spec-57394-HD081205N465629M01_sp06-014_noise_ver_000.dat,spec-57394-HD081205N465629M01_sp06-014.dat,6.711852,2.189287,5.495855,2.414099,4.36785,1.459518,6.338613,1.974628,5.445799,2.009425,4.9318525,1.410502284128335,0.501918415654388,0.52680204339675,-1.4180659350040743,0.0104848878136407,6384.403787940016,-1.3911064447197408
spec-57394-HD104509N022916M01_sp03-089_noise_ver_000.dat,spec-57394-HD104509N022916M01_sp03-089.dat,6.476504,1.781644,5.911107,1.534367,5.626592,1.688585,8.457621,2.047174,4.447894,1.236841,5.7688495,1.1407893531360205,0.4907125688994417,0.49470325644771,-1.503926546849686,0.0100311479846259,6545.745385714631,-1.5045975339169984
spec-57394-HD104509N022916M01_sp11-211_noise_ver_000.dat,spec-57394-HD104509N022916M01_sp11-211.dat,9.831516,2.101395,9.938662,1.871213,9.82715,1.929529,12.723688,2.349615,2.292618,1.208451,9.882906,1.3439233844615175,0.4991522414704719,0.49352372831681,-1.515718931117678,0.0112132817885119,7338.781022694264,-1.5201847805722344
spec-57394-HD104509N022916M01_sp13-093_noise_ver_000.dat,spec-57394-HD104509N022916M01_sp13-093.dat,5.91861,1.950359,5.88385,2.324114,3.866899,1.454546,-9.535564,-872.662005,10.844087,4.756351,4.8753745,1.3708765399473433,0.5002720725769196,0.64092942946581,-0.4695653186025535,0.012943146442063,6373.516949923733,-0.13737244788728514
spec-57394-HD131614N190306B02_sp01-106_noise_ver_000.dat,spec-57394-HD131614N190306B02_sp01-106.dat,6.694145,1.870474,7.922153,1.349915,7.557763,1.567343,8.513202,1.088574,2.656542,0.216628,7.739958,1.0342672027665287,0.4862868600961738,0.45231615067068,-1.7128118280097675,0.0103629963639548,6925.701102135508,-1.7807033939446506
spec-57394-HD131614N190306B02_sp03-058_noise_ver_000.dat,spec-57394-HD131614N190306B02_sp03-058.dat,4.559585,1.175725,4.563542,1.032234,4.116696,1.317717,6.662328,1.722315,5.317658,1.001307,4.340119,0.8369416232397873,0.4780885130726466,0.48491745233417,-1.5476743193187703,0.0111931305565761,6270.339784906832,-1.5624236108659706
spec-57394-HD131614N190306B02_sp04-081_noise_ver_000.dat,spec-57394-HD131614N190306B02_sp04-081.dat,5.904032,1.535706,6.794241,1.401363,6.444035,1.27297,7.496193,1.224092,2.82556,0.239513,6.619138,0.9466085355981372,0.4826448782771418,0.45326696086003,-1.8350224855642017,0.0099286197637773,6709.649085679363,-1.9422421989825822
spec-57394-HD131614N190306B02_sp05-018_noise_ver_000.dat,spec-57394-HD131614N190306B02_sp05-018.dat,5.455514,2.089446,5.629343,2.60075,4.746637,1.965056,7.975458,2.898266,4.876826,3.642452,5.18799,1.6298271108952018,0.5110307722227674,0.59464992240412,-1.5011271201600611,0.0103629271877918,6433.777481633058,-1.500897234358166
spec-57394-HD131614N190306B02_sp05-239_noise_ver_000.dat,spec-57394-HD131614N190306B02_sp05-239.dat,8.276536,2.262785,9.763355,1.691249,9.119016,1.764008,10.845823,1.893729,1.95298,1.08071,9.4411855,1.2218886410046743,0.4940820261532999,0.4882164333901,-1.7437828480945374,0.0110900752805262,7253.633894042904,-1.821641080357729
spec-57394-HD131614N190306B02_sp06-076_noise_ver_000.dat,spec-57394-HD131614N190306B02_sp06-076.dat,6.587625,1.92869,7.316038,1.553731,6.695349,1.744076,8.882631,1.656696,2.594622,0.806246,7.0056935,1.1678913813083176,0.4918385852655449,0.47681319249826,-1.8554946481521049,0.0099635911591476,6784.162473419779,-1.9693024304482312
spec-57394-HD131614N190306B02_sp06-227_noise_ver_000.dat,spec-57394-HD131614N190306B02_sp06-227.dat,0.017823,inf,6.341191,1.594654,11.323318,3.556906,8.81183,2.370049,5.872117,10.637575,8.832254500000001,1.9490062642634067,0.5242918074532937,0.88527846617325,-0.549592034025726,0.012369777298323,7136.254858664648,-0.24315225661478396
spec-57394-HD131614N190306B02_sp08-025_noise_ver_000.dat,spec-57394-HD131614N190306B02_sp08-025.dat,4.226121,7.559761,7.671373,1.389162,7.198787,1.669968,8.649687,1.661486,1.737073,0.364454,7.43508,1.0861128144981071,0.4884409057989253,0.45845792331874,-2.1537801877822704,0.0091581722767621,6866.932069933088,-2.363578106532287
spec-57394-HD131614N190306B02_sp10-183_noise_ver_000.dat,spec-57394-HD131614N190306B02_sp10-183.dat,6.747193,1.541745,7.824165,1.468754,7.29719,1.655616,9.491986,2.069243,2.006139,1.078976,7.5606775,1.1066054685356477,0.4892923204489458,0.48814439035456,-2.008099342225308,0.0097477094347351,6891.1425525590685,-2.17101626144357
spec-57394-M31025N43B1_sp04-098_noise_ver_000.dat,spec-57394-M31025N43B1_sp04-098.dat,9.796209,1.804006,9.806637,1.396565,10.058739,1.553551,10.654399,1.27988,3.354847,0.356133,9.932688,1.044499223171803,0.4867119730198781,0.45811220815223,-1.0813030718200614,0.0110132794270255,7348.377123302051,-0.9459712037472636
spec-57394-M31025N43B1_sp13-057_noise_ver_000.dat,spec-57394-M31025N43B1_sp13-057.dat,4.807357,1.449144,3.953815,0.905425,4.350897,1.139323,7.419323,1.030548,6.692266,0.56326,4.152356,0.7276419670679393,0.4735474063747815,0.4667177778306,-1.306194428831017,0.0113938221299994,6234.14612779342,-1.2432339940953754
spec-57394-M31025N43B1_sp14-136_noise_ver_000.dat,spec-57394-M31025N43B1_sp14-136.dat,3.562114,1.247513,3.667559,1.219522,4.408969,3.202994,6.264845,1.67419,4.222237,0.940557,4.038264,1.713651399243732,0.5145134459163131,0.48239345325167,-1.841519040549929,0.0109285514404369,6212.1534736103085,-1.950829385650735
spec-57395-EG040309N055921M01_sp06-133_noise_ver_000.dat,spec-57395-EG040309N055921M01_sp06-133.dat,12.095288,2.175203,13.386704,2.017765,12.109853,1.921317,13.119368,1.651615,1.394085,0.191784,12.7482785,1.393093195887662,0.5011951148684355,0.45128394930104,-1.701531619837369,0.0197399572969598,7891.117264484192,-1.7657931448288013
spec-57395-HD093539N354836M01_sp06-031_noise_ver_000.dat,spec-57395-HD093539N354836M01_sp06-031.dat,9.533207,2.278951,5.911651,23.080332,10.238965,1.979321,7.983193,4.646177,2.256747,0.565359,8.075308,11.582523870591256,0.9245385498338548,0.46680498563429,-1.8181068374450595,0.0104255870070129,6990.343991911359,-1.919882990397265
spec-57395-HD093539N354836M01_sp09-021_noise_ver_000.dat,spec-57395-HD093539N354836M01_sp09-021.dat,4.87153,1.293314,5.277564,1.261404,5.621688,1.469649,6.854797,1.467258,3.653325,0.638597,5.449626,0.9683759903076128,0.4835492574658674,0.46984782752407,-1.7678423742492433,0.010199049637095,6484.211079692979,-1.8534431112328096
spec-57395-HD093539N354836M01_sp15-163_noise_ver_000.dat,spec-57395-HD093539N354836M01_sp15-163.dat,12.761304,3.477232,11.059713,3.38371,10.325765,3.03927,12.685272,4.523834,6.861442,4.948988,10.692739,2.274129256275905,0.5377997931905645,0.6489329786222799,0.1003968413670076,0.0202412583779036,7494.886421101439,0.6160070697485787
spec-57395-KP112935N034647B01_sp03-143_noise_ver_000.dat,spec-57395-KP112935N034647B01_sp03-143.dat,5.297093,1.365996,7.391349,1.406319,6.203734,1.455508,7.255963,1.53013,1.067821,0.342416,6.7975415,1.0119580855728414,0.4853599762883014,0.45754230370096,-2.631716020297661,0.0192129622484929,6744.038582581483,-2.995316653843163
spec-57395-KP112935N034647B01_sp05-148_noise_ver_000.dat,spec-57395-KP112935N034647B01_sp05-148.dat,7.242388,1.684136,7.775935,1.440607,7.997756,1.512284,8.47333,1.502756,2.984314,0.56173,7.8868455,1.0443121450391402,0.4867042004267061,0.4666542104463,-1.5687241335484825,0.0103847239481698,6954.015497459648,-1.5902473858540365
spec-57395-KP112935N034647B01_sp08-009_noise_ver_000.dat,spec-57395-KP112935N034647B01_sp08-009.dat,5.51062,1.816985,7.767124,2.124749,6.561731,2.959876,8.463564,3.057291,4.967784,2.06991,7.1644275,1.8217727800398849,0.5190055984418789,0.5293150324421,-1.1144852358717232,0.0094561361498309,6814.760429184444,-0.989831593968064
spec-57395-KP112935N034647B01_sp10-010_noise_ver_000.dat,spec-57395-KP112935N034647B01_sp10-010.dat,3.557157,1.438234,3.669328,1.012314,3.2074,1.467342,5.201893,0.902832,5.229064,0.91781,3.438364,0.8913293694757286,0.4803481776257126,0.4814483765911,-1.711661707788422,0.0119835130438124,6096.515275976396,-1.7791831579036708
spec-57395-KP112935N034647B01_sp13-226_noise_ver_000.dat,spec-57395-KP112935N034647B01_sp13-226.dat,6.763632,1.653094,6.914211,1.983372,6.410488,1.868883,10.124407,2.179656,6.357651,2.100996,6.6623495,1.3625791865129344,0.4999273398616007,0.53060657212076,-0.8900745756487984,0.0093264310296236,6717.978640566941,-0.6932041916153853
spec-57395-KP112935N034647B01_sp16-221_noise_ver_000.dat,spec-57395-KP112935N034647B01_sp16-221.dat,8.332389,1.743095,9.40667,1.504703,8.958581,1.402266,9.542277,1.44281,1.862567,0.274485,9.1826255,1.0284066623866503,0.4860433704082435,0.45471995338535,-1.8281417740966563,0.0109148594884581,7203.793233299073,-1.9331472318944378
spec-57395-KP112935N034647V01_sp12-228_noise_ver_000.dat,spec-57395-KP112935N034647V01_sp12-228.dat,10.824063,2.061546,12.220173,2.017916,12.051041,1.8889,12.305065,1.646377,1.475441,0.307587,12.135607,1.3820210013831191,0.5007350949709749,0.45609525244097,-1.6860382882834202,0.0158378525001675,7773.017201137525,-1.7453139630997723
spec-57396-GAC114N32M1_sp03-228_noise_ver_000.dat,spec-57396-GAC114N32M1_sp03-228.dat,0.036477,inf,8.278166,2.656188,7.215255,2.656839,10.947825,4.180061,7.627161,3.238866,7.746710500000001,1.878438724264449,0.5213599159930196,0.57788200975046,-0.3908207813378862,0.0127558744599736,6927.002730622795,-0.0332874302010539
spec-57396-HD105529N230951M01_sp02-133_noise_ver_000.dat,spec-57396-HD105529N230951M01_sp02-133.dat,6.475244,1.418915,7.367427,1.757164,6.396827,1.724827,8.280791,1.946363,3.458651,0.649475,6.8821270000000005,1.231122810976326,0.4944656810757048,0.47029977916225,-1.5854705189377991,0.0100469839157084,6760.343491342883,-1.6123828619133969
spec-57396-HD105529N230951M01_sp08-122_noise_ver_000.dat,spec-57396-HD105529N230951M01_sp08-122.dat,5.385409,1.72983,6.005405,1.882866,5.615618,1.574792,10.536516,2.532203,0.033211,inf,5.8105115000000005,1.2273094778029705,0.4943072473402181,inf,-999.0,-999.0,-999.0,-1320.001093339772
spec-57396-HD105529N230951M01_sp08-164_noise_ver_000.dat,spec-57396-HD105529N230951M01_sp08-164.dat,0.244333,6831.884609,6.71034,1.490977,7.654597,1.797428,8.704193,2.076587,2.082831,0.836826,7.182468500000001,1.1676643170998462,0.4918291513584856,0.47808370923806,-2.031764676291821,0.0094742060815217,6818.238056661545,-2.2022972467719177
spec-57396-HD105529N230951M01_sp09-003_noise_ver_000.dat,spec-57396-HD105529N230951M01_sp09-003.dat,4.505845,2.050045,5.247854,1.977399,4.401224,2.347284,9.424764,3.597391,8.775622,7.773564,4.824539,1.5345886241805164,0.5070738692913014,0.76628651331284,-0.8085049636158262,0.0107469826132184,6363.717774068059,-0.5853849725808671
spec-57396-HD105529N230951M01_sp10-071_noise_ver_000.dat,spec-57396-HD105529N230951M01_sp10-071.dat,7.063865,1.996196,7.999302,2.46099,5.365062,3.175122,8.325064,2.36722,5.680013,3.027054,6.682182,2.0085984849506384,0.5267677039197746,0.56908179092474,-1.037027371170085,0.0092048832999684,6721.801601984802,-0.8874473080548717
spec-57396-HD105529N230951M01_sp10-125_noise_ver_000.dat,spec-57396-HD105529N230951M01_sp10-125.dat,11.369254,2.326029,11.31754,1.69806,11.546016,1.861109,12.096652,1.459773,1.74147,0.455304,11.431778,1.2596759973779963,0.4956519891626228,0.46223249643224,-1.5883275247181663,0.012968877866859,7637.345394165564,-1.6161592698714462
spec-57396-HD105529N230951M01_sp14-083_noise_ver_000.dat,spec-57396-HD105529N230951M01_sp14-083.dat,3.970047,1.372702,4.341868,1.267075,4.817297,1.312439,6.304606,1.593776,4.118221,0.748694,4.5795825,0.9121369393279168,0.4812126761807082,0.47442206171314,-1.7838289931043652,0.0106732213192739,6316.499357400762,-1.8745743231756222
spec-57396-HD105529N230951M01_sp15-185_noise_ver_000.dat,spec-57396-HD105529N230951M01_sp15-185.dat,4.421334,1.643707,3.784936,1.154593,3.647795,0.863057,6.134118,1.157908,5.140776,0.74122,3.7163655,0.7207552255963879,0.4732612807919731,0.4741115371182,-1.6866231513574017,0.0117283584819079,6150.10352801761,-1.7460870387379566
spec-57396-HD105529N230951M01_sp16-109_noise_ver_000.dat,spec-57396-HD105529N230951M01_sp16-109.dat,7.425377,1.59399,8.613963,1.324148,8.131169,1.588046,10.387985,1.152043,2.005977,0.339085,8.372565999999999,1.0338348543191025,0.4862688971812006,0.45740390961135,-1.8828239700064664,0.0104670368509252,7047.644174195509,-2.00542649755657
spec-57396-HD123302N101744M01_sp02-174_noise_ver_000.dat,spec-57396-HD123302N101744M01_sp02-174.dat,6.737734,1.7627,6.872065,1.908258,6.649959,1.686304,10.354307,2.513308,4.617765,1.762051,6.761012,1.2732900077142677,0.4962176146704071,0.51652431913281,-1.2807975331621029,0.0095087520039137,6736.997066428011,-1.2096642199027927
spec-57396-HD123302N101744M01_sp03-064_noise_ver_000.dat,spec-57396-HD123302N101744M01_sp03-064.dat,6.932443,1.666111,6.642904,1.786331,6.73754,1.979022,8.138484,1.688702,4.99496,0.635844,6.690222,1.3329953598986195,0.4986982114462695,0.46973344777964,-1.1987082550440038,0.0093508465588534,6723.351412134788,-1.101158103014274
spec-57396-HD123302N101744M01_sp04-129_noise_ver_000.dat,spec-57396-HD123302N101744M01_sp04-129.dat,4.378098,1.294142,5.047976,1.346901,5.211665,1.358267,6.806003,1.643812,3.507319,0.820869,5.1298205,0.9564297605012612,0.4830529237527716,0.47742073881239,-1.8589270609627848,0.0101206317408603,6422.564585921664,-1.9738394149873018
spec-57396-HD123302N101744M01_sp05-007_noise_ver_000.dat,spec-57396-HD123302N101744M01_sp05-007.dat,8.412083,2.558617,8.945142,2.118532,8.762461,2.098619,9.819158,2.350665,3.773701,2.175155,8.8538015,1.4910046564468704,0.5052630726728417,0.53368767908305,-1.1323091272269508,0.010638814143415,7140.40831131412,-1.013391324095258
spec-57396-HD123302N101744M01_sp07-022_noise_ver_000.dat,spec-57396-HD123302N101744M01_sp07-022.dat,5.129715,2.23791,5.086236,2.222282,2.994645,1.888186,-5.700055,-2.020617,6.555448,4.536476,4.0404405,1.4580623836208106,0.5038944098516327,0.63179421467956,-1.3517927218304249,0.0115805969629223,6212.573021096807,-1.3035061005572277
spec-57396-HD123302N101744M01_sp07-024_noise_ver_000.dat,spec-57396-HD123302N101744M01_sp07-024.dat,5.006893,2.354771,6.759661,1.322284,6.790843,1.962129,10.421309,2.340065,5.09236,2.946469,6.775252,1.1830453488029316,0.4924681918507735,0.56573370094839,-1.158461646429134,0.0093196040389226,6739.742003808085,-1.0479598861600723
spec-57396-HD123302N101744M01_sp07-240_noise_ver_000.dat,spec-57396-HD123302N101744M01_sp07-240.dat,12.902875,2.889188,13.383339,4.28273,13.743931,5.029324,23.659111,8.917235,9.746609,5.663327,13.563635,3.3028728460945933,0.5805413220272744,0.67861184250037,1.497266784981507,0.1033446970138237,8048.287386319656,2.462398423828172
spec-57396-HD123302N101744M01_sp08-095_noise_ver_000.dat,spec-57396-HD123302N101744M01_sp08-095.dat,3.898973,1.63583,3.149468,2.29764,5.275903,2.498523,10.122527,3.193097,6.407154,3.60449,4.2126855,1.6971864033694857,0.5138293696285771,0.5930727034219,-1.3494934581103275,0.0113172238044097,6245.775390410781,-1.3004669195132492
spec-57396-HD123302N101744M01_sp08-223_noise_ver_000.dat,spec-57396-HD123302N101744M01_sp08-223.dat,7.56,1.773649,8.925343,1.867171,7.442632,1.633522,8.917459,1.883424,3.038101,0.875121,8.1839875,1.2404355754859862,0.4948526013897447,0.47967476347451,-1.4986209981065488,0.0104727464727205,7011.2933192988485,-1.4975846266862591
spec-57396-HD123302N101744M01_sp13-026_noise_ver_000.dat,spec-57396-HD123302N101744M01_sp13-026.dat,6.355388,3.577534,8.789143,2.262467,8.317746,1.781825,10.200256,1.543352,3.717057,2.257404,8.5534445,1.4399355243129812,0.503141287608644,0.53710490378324,-1.2055723359867967,0.0104588415719493,7082.510758177382,-1.1102310877716675
spec-57396-HD123302N101744M01_sp15-045_noise_ver_000.dat,spec-57396-HD123302N101744M01_sp15-045.dat,0.033259,inf,11.524734,2.128439,9.794309,1.850044,11.662669,1.967922,3.069051,0.800605,10.6595215,1.4100456888570136,0.5018994453491059,0.47657882412255,-1.06801851060118,0.0110847425610117,7488.483334203782,-0.9284115883446911
